username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
angginurulpr;2018-11-21 21:39;0;0;Aku ngerasa berutang budi sama ibu itu, cuma bisa doain semoga anaknya lulus & sukses trus si ibu bahagia. Hal sekecil itu tapi amat sangat berkesan buat orang lain, makasih ibu yg tak ku tau siapa karna kita beda kota, aku kirim online dari sini, sehat terus ibu baik;;;;1065253298532274176;https://twitter.com/angginurulpr/status/1065253298532274176
FirmanTitiz;2018-11-21 21:38;0;0;Setidaknya aku bahagia bila bersamamu.;;;;1065253058228105217;https://twitter.com/FirmanTitiz/status/1065253058228105217
jouyix;2018-11-21 21:37;0;0;turut bahagia aku sebagai pacarnya;;;;1065252975533154304;https://twitter.com/jouyix/status/1065252975533154304
byunbhwang;2018-11-21 21:37;0;0;Aku bahagia.. https://twitter.com/xunhuas/status/1065250307054026752 ;;;;1065252913604263936;https://twitter.com/byunbhwang/status/1065252913604263936
NathanaelSiahaa;2018-11-21 21:37;0;0;Mata tidak salah melihat, hati pun tidak salah untuk merasakan, setiap melihat dirimu aku bahagia, hanya kamu;;;;1065252889650548738;https://twitter.com/NathanaelSiahaa/status/1065252889650548738
Prayogahusin;2018-11-21 21:37;0;0;Aku bukan babi dan kau tidak buta, tapi rindu ini membabi buta Kadang sakit saat sadar kau tak membalas perasaanku Mengapa memikirkan mantanmu yang tak memikirkan kamu ? Lebih baik sama aku, biar aku buat kau bahagia. Kapankah kau mau move on ? Move on kepadaku;;;;1065252826819915776;https://twitter.com/Prayogahusin/status/1065252826819915776
queenshycr;2018-11-21 21:37;0;0;Aku tau kamu bahagia mentertawakan kebegoanku hari ini. https://twitter.com/bimasatyadi/status/1065252615087255552 ;;;;1065252792753737728;https://twitter.com/queenshycr/status/1065252792753737728
Naufal_Isvan20;2018-11-21 21:36;0;0;ntah mengapa kamu meninggalkan aku sendiri, yang aku tau hanyalah kamu yang akan lebih bahagia tanpaku https://twitter.com/huskyquotess/status/1065093550747107328 ;;;;1065252714186035200;https://twitter.com/Naufal_Isvan20/status/1065252714186035200
bontavenue;2018-11-21 21:36;0;0;Thank you kak for holding this giveaway. Ya ampun hadiahnya bikin aku menangis bahagia;;;;1065252675208458240;https://twitter.com/bontavenue/status/1065252675208458240
dsvna;2018-11-21 21:36;1;3;Kok tiap hari galau. Bahagia dong. Kaya aku gini. Masa kalah sama yang kamu tinggalin;;;;1065252660473819138;https://twitter.com/dsvna/status/1065252660473819138
